ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,Age_Group,major_city,state
1449,41,16,49,92122,3,0.5,3,0,0,0,0,1,0,40-49,San Diego,CA
1450,63,37,109,90740,1,2.0,1,0,0,0,0,1,0,60-69,Seal Beach,CA
1451,59,34,80,90086,3,0.5,1,0,0,0,0,1,1,50-59,Los Angeles,CA
1452,44,20,82,94555,4,1.4,2,201,0,0,0,1,1,40-49,Fremont,CA
1453,54,28,52,94102,4,2.5,1,0,0,0,0,1,0,50-59,San Francisco,CA
1454,29,5,85,90232,3,2.5,1,0,0,0,0,1,1,20-29,Culver City,CA
1455,51,25,148,90024,1,1.0,1,0,0,0,0,0,0,50-59,Los Angeles,CA
1456,63,39,160,91330,2,2.1,1,0,0,0,0,0,1,60-69,Northridge,CA
1457,36,11,39,90095,4,1.7,1,0,0,0,0,1,0,30-39,Los Angeles,CA
1458,42,16,25,94304,2,0.8,3,0,0,0,0,0,1,40-49,Palo Alto,CA
1459,51,25,33,93033,1,1.4,3,0,0,0,0,1,1,50-59,Oxnard,CA
1460,47,20,38,92115,3,2.5,2,0,0,0,0,0,0,40-49,San Diego,CA
1461,40,16,85,92677,4,0.2,3,0,0,0,0,1,1,40-49,Laguna Niguel,CA
1462,54,28,48,93022,1,0.2,1,0,0,0,0,1,0,50-59,Oak View,CA
1463,47,21,15,95207,4,0.6,3,77,0,0,0,1,0,40-49,Stockton,CA
1464,35,10,94,91343,1,0.0,1,174,0,0,0,1,0,30-39,North Hills,CA
1465,28,4,120,92333,2,0.6,1,0,0,0,0,1,0,20-29,Fawnskin,CA
1466,45,19,60,91911,1,0.7,3,159,0,0,0,1,0,40-49,Chula Vista,CA
1467,33,9,145,94303,2,4.33,1,277,0,0,0,0,1,30-39,Palo Alto,CA
1468,62,36,29,91107,2,0.7,3,0,0,0,0,0,0,60-69,Pasadena,CA
1469,45,18,78,92129,3,2.67,2,0,0,0,0,1,0,40-49,San Diego,CA
1470,59,35,59,90005,4,1.2,2,0,0,0,0,1,0,50-59,Los Angeles,CA
1471,58,28,80,91116,2,4.5,3,0,0,0,0,0,1,50-59,Pasadena,CA
1472,52,26,180,94305,1,1.0,1,0,0,0,0,1,1,50-59,Stanford,CA
1473,34,8,8,94710,3,0.1,2,83,0,0,0,1,0,30-39,Berkeley,CA
1474,65,35,23,91711,1,1.5,3,0,0,0,0,1,0,60-69,Claremont,CA
1475,48,23,79,92124,2,3.8,3,0,0,0,0,1,0,40-49,San Diego,CA
1476,44,19,78,92064,2,3.8,3,268,0,0,0,0,0,40-49,Poway,CA
1477,61,37,64,92028,1,0.0,2,0,0,0,0,0,1,60-69,Fallbrook,CA
1478,40,14,64,91320,4,0.2,3,0,0,0,0,1,1,40-49,Newbury Park,CA
1479,65,39,160,94803,4,3.8,1,237,1,0,0,1,0,60-69,El Sobrante,CA
1480,28,4,43,91304,1,1.0,3,102,0,0,0,0,0,20-29,Canoga Park,CA
1481,67,42,32,93943,1,1.1,3,0,0,0,0,0,1,60-69,Monterey,CA
1482,35,9,179,91125,2,0.0,1,76,0,1,0,1,0,30-39,Pasadena,CA
1483,60,35,8,94143,1,0.1,1,0,0,0,0,1,0,60-69,San Francisco,CA
1484,58,32,63,92717,1,1.6,1,0,0,1,0,1,0,50-59,Unknown City,Unknown State
1485,55,30,40,94126,2,2.3,3,0,0,1,0,1,0,50-59,San Francisco,CA
1486,34,9,99,90245,4,2.2,2,155,0,0,0,1,0,30-39,El Segundo,CA
1487,35,9,141,93022,2,4.5,2,0,1,0,0,0,0,30-39,Oak View,CA
1488,28,4,159,93907,1,1.5,1,0,0,0,0,1,1,20-29,Salinas,CA
1489,38,12,39,95825,2,0.3,1,174,0,0,0,1,0,30-39,Sacramento,CA
1490,62,38,99,91604,4,1.7,2,0,0,0,0,0,0,60-69,Studio City,CA
1491,30,4,18,95020,4,0.3,2,0,0,0,0,1,1,30-39,Gilroy,CA
1492,38,12,38,94553,2,0.3,1,0,0,0,0,1,1,30-39,Martinez,CA
1493,33,8,133,90024,1,0.0,1,0,0,0,0,1,0,30-39,Los Angeles,CA
1494,58,34,84,91380,2,2.8,1,0,0,0,0,1,1,50-59,Santa Clarita,CA
1495,59,35,60,90089,1,0.0,2,0,0,0,0,1,1,50-59,Los Angeles,CA
1496,52,28,178,92647,3,5.4,3,147,1,0,0,1,0,50-59,Huntington Beach,CA
1497,36,12,18,91330,1,0.5,3,0,0,0,0,0,1,30-39,Northridge,CA
1498,45,21,73,95020,1,0.8,3,0,0,0,0,1,0,40-49,Gilroy,CA
1499,49,23,125,94022,1,7.3,1,0,0,0,0,0,0,40-49,Los Altos,CA
1500,52,26,91,92173,1,4.3,2,0,1,0,1,1,1,50-59,San Ysidro,CA
1501,54,28,74,95014,2,1.1,1,0,0,0,0,1,0,50-59,Cupertino,CA
1502,30,4,35,92130,2,0.3,2,0,0,1,0,0,1,30-39,San Diego,CA
1503,65,39,113,90036,1,2.0,1,0,0,0,0,1,1,60-69,Los Angeles,CA
1504,34,8,52,94720,4,2.2,2,0,0,0,0,0,0,30-39,Berkeley,CA
1505,30,6,191,92028,2,4.4,2,0,1,0,0,1,0,30-39,Fallbrook,CA
1506,51,25,18,92109,1,0.3,3,93,0,0,0,0,1,50-59,San Diego,CA
1507,52,27,25,95138,2,0.0,1,0,0,0,0,1,1,50-59,San Jose,CA
1508,43,18,50,91006,4,1.9,3,0,0,0,0,0,0,40-49,Arcadia,CA
1509,35,10,75,93940,4,0.7,3,0,0,0,0,1,1,30-39,Monterey,CA
1510,56,26,92,92647,2,4.5,3,0,0,1,0,0,1,50-59,Huntington Beach,CA
1511,57,32,33,95747,2,2.0,2,0,0,0,0,1,0,50-59,Roseville,CA
1512,58,32,65,90266,3,2.2,3,0,0,0,0,0,0,50-59,Manhattan Beach,CA
1513,53,28,44,91604,3,1.7,1,0,0,0,0,0,0,50-59,Studio City,CA
1514,45,21,183,95211,2,1.4,1,354,0,0,0,0,0,40-49,Stockton,CA
1515,44,20,175,96150,2,1.4,1,0,0,0,0,1,1,40-49,South Lake Tahoe,CA
1516,54,28,28,94305,4,1.5,3,0,0,0,0,1,1,50-59,Stanford,CA
1517,41,17,49,92130,4,2.2,2,0,0,0,0,0,0,40-49,San Diego,CA
1518,52,26,45,92697,4,1.8,1,0,0,0,0,1,0,50-59,Irvine,CA
1519,43,17,64,95053,4,3.0,3,221,1,0,0,1,0,40-49,Santa Clara,CA
1520,63,38,22,92115,3,0.1,3,90,0,0,0,1,0,60-69,San Diego,CA
1521,54,30,120,95039,1,7.4,1,119,0,0,0,1,1,50-59,Moss Landing,CA
1522,33,8,175,92354,2,6.7,1,102,0,0,0,1,0,30-39,Loma Linda,CA
1523,25,2,101,94720,4,2.3,3,256,0,0,0,0,1,20-29,Berkeley,CA
1524,41,16,104,92037,1,1.0,3,0,0,0,0,1,0,40-49,La Jolla,CA
1525,40,16,155,94002,4,0.1,3,0,1,0,1,1,1,40-49,Belmont,CA
1526,43,18,58,95747,1,2.4,1,0,0,0,0,0,0,40-49,Roseville,CA
1527,36,10,80,94608,4,2.2,2,0,0,0,0,1,0,30-39,Emeryville,CA
1528,57,33,45,94117,1,1.8,3,195,0,0,0,0,0,50-59,San Francisco,CA
1529,34,9,134,94550,1,4.6,1,164,0,1,0,1,0,30-39,Livermore,CA
1530,38,14,58,91709,4,2.0,3,153,0,1,0,0,0,30-39,Chino Hills,CA
1531,47,21,20,94066,1,0.2,1,0,0,0,0,1,1,40-49,San Bruno,CA
1532,39,13,25,90304,4,1.5,3,0,0,0,0,1,0,30-39,Inglewood,CA
1533,45,20,55,94588,1,0.3,1,0,0,0,0,1,1,40-49,Pleasanton,CA
1534,62,37,155,93943,1,1.3,1,0,0,0,0,0,0,60-69,Monterey,CA
1535,59,34,30,92084,1,1.3,1,0,0,0,0,1,1,50-59,Vista,CA
1536,61,37,39,92096,4,0.4,1,0,0,0,0,1,1,60-69,San Marcos,CA
1537,36,12,73,95617,4,2.0,3,188,0,0,0,1,0,30-39,Davis,CA
1538,58,34,41,94608,4,1.3,1,0,0,0,0,1,0,50-59,Emeryville,CA
1539,55,30,34,95820,4,0.1,3,157,0,0,0,1,0,50-59,Sacramento,CA
1540,29,5,21,90601,3,0.9,3,119,0,0,0,0,0,20-29,Whittier,CA
1541,34,8,11,91320,4,0.3,1,0,0,1,1,1,1,30-39,Newbury Park,CA
1542,61,35,154,92704,2,6.9,1,0,0,0,0,0,0,60-69,Santa Ana,CA
1543,50,20,19,92612,4,0.4,3,0,0,0,0,0,0,50-59,Irvine,CA
1544,52,26,101,93407,2,2.4,2,0,0,0,0,1,0,50-59,San Luis Obispo,CA
1545,39,15,24,92123,1,1.0,1,116,0,0,0,1,1,30-39,San Diego,CA
1546,55,29,131,92675,2,2.7,1,0,0,1,0,0,0,50-59,San Juan Capistrano,CA
1547,33,9,105,95136,1,4.0,1,0,0,0,0,1,0,30-39,San Jose,CA
1548,47,21,52,94720,1,1.2,2,194,0,0,0,0,0,40-49,Berkeley,CA
1549,57,32,21,92037,4,0.9,2,113,0,1,0,0,0,50-59,La Jolla,CA
1550,57,31,45,94305,3,1.4,1,198,0,0,0,1,0,50-59,Stanford,CA
1551,40,14,39,93117,1,2.0,1,0,0,0,0,1,0,40-49,Goleta,CA
1552,50,25,192,94115,2,2.8,1,238,0,0,0,0,1,50-59,San Francisco,CA
1553,29,5,195,94301,1,4.3,1,0,0,0,0,0,0,20-29,Palo Alto,CA
1554,46,22,83,95616,3,0.7,1,0,0,0,0,0,0,40-49,Davis,CA
1555,42,15,34,91302,3,1.0,2,0,0,1,0,1,0,40-49,Calabasas,CA
1556,59,33,49,93009,4,1.7,2,104,0,0,0,1,0,50-59,Ventura,CA
1557,31,1,60,94143,4,4.0,3,244,0,0,0,0,0,30-39,San Francisco,CA
1558,51,25,41,94939,4,1.8,1,0,0,0,0,0,0,50-59,Larkspur,CA
1559,35,10,72,91320,3,2.3,1,285,0,0,0,0,0,30-39,Newbury Park,CA
1560,59,35,102,92677,4,3.0,2,115,1,0,0,1,0,50-59,Laguna Niguel,CA
1561,35,10,31,95605,3,1.3,1,0,0,0,0,0,0,30-39,West Sacramento,CA
1562,46,20,73,93106,1,1.5,2,128,0,0,0,1,0,40-49,Santa Barbara,CA
1563,34,9,89,91763,1,0.0,1,0,0,0,0,1,0,30-39,Montclair,CA
1564,55,29,19,92109,4,0.7,3,121,0,1,0,0,1,50-59,San Diego,CA
1565,64,40,63,94706,4,1.2,2,0,0,0,0,1,0,60-69,Albany,CA
1566,34,9,104,95758,3,1.2,3,0,0,0,0,1,0,30-39,Elk Grove,CA
1567,61,35,40,95064,1,0.8,2,128,0,0,0,1,0,60-69,Santa Cruz,CA
1568,63,39,92,94710,2,0.0,3,0,0,0,0,1,0,60-69,Berkeley,CA
1569,59,33,72,92350,2,0.7,2,226,0,0,0,0,0,50-59,Loma Linda,CA
1570,51,27,44,94305,3,1.9,2,141,0,0,0,0,0,50-59,Stanford,CA
1571,41,16,114,94705,4,3.5,1,0,1,0,0,0,1,40-49,Berkeley,CA
1572,37,13,73,95758,4,2.4,1,0,0,0,0,0,0,30-39,Elk Grove,CA
1573,64,40,63,91711,4,1.2,2,0,0,1,0,0,1,60-69,Claremont,CA
1574,44,20,69,92028,1,0.8,3,184,0,0,1,1,1,40-49,Fallbrook,CA
1575,62,37,42,92106,3,1.5,1,0,0,0,0,1,0,60-69,San Diego,CA
1576,50,26,88,90037,1,2.7,1,0,0,0,0,1,0,50-59,Los Angeles,CA
1577,43,18,98,92131,2,0.4,1,0,0,0,0,1,0,40-49,San Diego,CA
1578,34,8,65,92093,1,3.0,1,227,1,0,0,1,0,30-39,La Jolla,CA
1579,38,13,12,94143,2,0.3,2,104,0,1,0,1,0,30-39,San Francisco,CA
1580,29,5,122,94305,4,3.0,1,0,1,0,0,0,1,20-29,Stanford,CA
1581,39,14,12,92093,2,0.0,3,0,0,0,0,0,0,30-39,La Jolla,CA
1582,53,29,24,94105,2,0.2,1,0,0,0,0,0,1,50-59,San Francisco,CA
1583,43,19,170,92037,4,4.25,1,318,1,0,1,1,1,40-49,La Jolla,CA
1584,61,36,184,92028,4,2.3,2,342,1,0,1,1,1,60-69,Fallbrook,CA
1585,46,20,25,93401,4,0.6,3,125,0,0,0,0,0,40-49,San Luis Obispo,CA
1586,57,31,131,90502,2,2.7,1,0,0,0,0,0,0,50-59,Torrance,CA
1587,59,33,50,94122,2,2.3,3,0,0,0,0,0,1,50-59,San Francisco,CA
1588,52,28,21,94035,2,0.4,1,0,0,1,0,1,0,50-59,Mountain View,CA
1589,29,3,55,95616,3,1.1,2,0,0,0,0,1,0,20-29,Davis,CA
1590,57,32,124,90049,1,0.2,2,0,1,0,0,1,0,50-59,Los Angeles,CA
1591,49,23,58,95819,4,2.6,1,188,0,0,0,0,0,40-49,Sacramento,CA
1592,39,13,72,95817,2,2.8,1,0,0,0,0,1,0,30-39,Sacramento,CA
1593,56,31,192,90089,1,7.0,3,0,1,0,1,1,0,50-59,Los Angeles,CA
1594,63,38,83,91320,3,1.8,2,0,0,0,0,1,0,60-69,Newbury Park,CA
1595,37,12,93,90025,1,2.8,1,0,0,1,0,1,0,30-39,Los Angeles,CA
1596,56,26,38,94305,3,1.0,3,110,0,1,0,1,0,50-59,Stanford,CA
1597,45,20,55,92606,4,1.9,3,164,0,1,0,0,0,40-49,Irvine,CA
1598,66,41,11,92325,3,0.1,3,0,0,1,0,0,1,60-69,Crestline,CA
1599,40,15,85,94550,2,0.4,1,0,0,1,0,0,0,40-49,Livermore,CA
1600,50,24,124,93305,1,4.9,1,266,0,0,0,1,0,50-59,Bakersfield,CA
1601,60,36,129,92028,2,6.0,1,0,0,0,0,1,0,60-69,Fallbrook,CA
1602,31,7,180,93407,1,4.3,1,0,0,0,0,0,0,30-39,San Luis Obispo,CA
1603,40,14,74,90245,4,1.4,2,0,0,0,0,1,0,40-49,El Segundo,CA
1604,36,6,138,92152,1,7.0,3,86,1,0,0,1,0,30-39,San Diego,CA
1605,55,29,111,90502,2,3.6,3,0,1,0,0,0,1,50-59,Torrance,CA
1606,54,28,83,93555,3,0.8,1,0,0,0,0,1,0,50-59,Ridgecrest,CA
1607,35,10,33,90266,4,1.7,1,87,0,0,0,1,0,30-39,Manhattan Beach,CA
1608,55,29,21,92028,4,0.7,3,0,0,0,0,0,0,50-59,Fallbrook,CA
1609,36,10,35,94608,2,0.3,1,98,0,0,0,1,0,30-39,Emeryville,CA
1610,66,41,105,93023,1,0.8,3,0,0,1,1,1,1,60-69,Ojai,CA
1611,38,14,103,94305,1,0.8,2,0,0,0,0,0,1,30-39,Stanford,CA
1612,58,32,75,92096,2,2.3,3,0,0,0,0,0,0,50-59,San Marcos,CA
1613,41,17,33,94550,1,0.7,1,104,0,0,0,0,0,40-49,Livermore,CA
1614,60,34,52,94305,4,1.7,2,0,0,1,0,1,0,60-69,Stanford,CA
1615,47,23,89,94920,1,2.6,2,0,0,1,1,1,1,40-49,Belvedere Tiburon,CA
1616,62,36,63,93109,1,2.5,3,0,0,0,0,0,0,60-69,Santa Barbara,CA
1617,48,23,84,94402,4,3.1,2,0,1,1,1,1,0,40-49,San Mateo,CA
1618,61,36,44,91302,4,2.1,1,0,0,0,0,0,0,60-69,Calabasas,CA
1619,29,3,29,94720,3,1.0,1,0,0,0,0,1,1,20-29,Berkeley,CA
1620,45,21,29,90005,1,0.3,3,0,0,0,0,1,0,40-49,Los Angeles,CA
1621,39,14,22,94035,2,0.3,2,0,0,0,0,1,0,30-39,Mountain View,CA
1622,31,6,53,92093,4,2.2,1,114,0,0,0,1,0,30-39,La Jolla,CA
1623,39,14,24,94611,2,0.3,2,0,0,0,0,1,0,30-39,Oakland,CA
1624,63,38,153,90045,1,1.3,1,455,0,0,0,0,0,60-69,Los Angeles,CA
1625,28,2,31,90024,2,0.3,2,0,0,1,0,1,0,20-29,Los Angeles,CA
1626,56,30,21,94542,2,0.7,2,0,0,0,0,1,0,50-59,Hayward,CA
1627,31,6,180,93108,2,6.7,1,0,0,0,0,0,0,30-39,Santa Barbara,CA
1628,46,20,82,91016,3,0.7,2,0,0,0,0,1,1,40-49,Monrovia,CA
1629,42,18,90,95064,4,0.8,1,245,0,1,0,0,0,40-49,Santa Cruz,CA
1630,53,29,154,93407,4,7.4,3,0,1,0,0,0,0,50-59,San Luis Obispo,CA
1631,41,17,99,92096,2,1.8,2,0,0,0,0,1,1,40-49,San Marcos,CA
1632,61,36,153,91105,1,2.6,2,0,1,1,1,0,1,60-69,Pasadena,CA
1633,31,5,93,95032,2,3.1,2,0,1,0,0,1,0,30-39,Los Gatos,CA
1634,62,38,53,92121,1,0.0,2,0,0,0,0,0,0,60-69,San Diego,CA
1635,59,34,18,95814,3,1.3,2,104,0,0,1,1,1,50-59,Sacramento,CA
1636,49,24,70,91330,1,2.9,1,0,0,0,0,0,0,40-49,Northridge,CA
1637,65,39,100,92122,4,1.7,3,0,0,0,0,0,1,60-69,San Diego,CA
1638,30,6,193,94022,3,6.3,3,0,1,0,0,1,0,30-39,Los Altos,CA
1639,32,7,125,95133,1,0.0,1,0,0,0,0,1,1,30-39,San Jose,CA
1640,56,31,68,94571,2,0.0,3,0,0,1,0,1,0,50-59,Rio Vista,CA
1641,36,10,55,90009,1,2.0,1,95,0,0,0,1,0,30-39,Los Angeles,CA
1642,58,34,152,92182,4,3.6,3,0,1,0,0,0,0,50-59,San Diego,CA
1643,27,3,84,95814,3,1.5,1,0,0,0,0,1,1,20-29,Sacramento,CA
1644,41,16,13,91125,2,0.0,3,0,0,0,0,1,0,40-49,Pasadena,CA
1645,59,35,33,91355,4,0.4,1,131,0,0,0,0,1,50-59,Valencia,CA
1646,56,32,89,92096,4,1.0,2,90,0,1,0,1,0,50-59,San Marcos,CA
1647,52,26,93,91745,1,2.4,1,0,0,0,0,1,0,50-59,Hacienda Heights,CA
1648,35,5,68,90509,4,1.8,3,0,0,0,0,0,0,30-39,Torrance,CA
1649,47,21,85,93106,2,1.7,2,0,0,0,0,0,1,40-49,Santa Barbara,CA
1650,29,4,73,95039,1,0.8,2,0,0,0,0,1,0,20-29,Moss Landing,CA
1651,31,6,83,92131,4,2.2,2,106,0,0,0,1,0,30-39,San Diego,CA
1652,62,36,158,94301,2,6.3,3,0,1,0,0,1,0,60-69,Palo Alto,CA
1653,48,18,182,92626,4,6.0,3,0,1,0,0,1,0,40-49,Costa Mesa,CA
1654,26,1,24,96651,2,0.9,3,123,0,0,0,0,1,20-29,Unknown City,Unknown State
1655,60,34,102,94305,2,2.0,1,0,0,0,0,1,1,60-69,Stanford,CA
1656,35,11,53,91355,3,2.8,1,0,0,0,0,0,0,30-39,Valencia,CA
1657,40,15,175,92646,2,3.3,1,0,0,0,0,1,0,40-49,Huntington Beach,CA
1658,31,5,28,94538,3,1.0,1,0,0,0,0,1,0,30-39,Fremont,CA
1659,50,25,14,92037,4,0.8,1,0,0,0,0,1,0,50-59,La Jolla,CA
1660,33,7,139,95828,1,4.0,3,106,1,0,1,1,1,30-39,Sacramento,CA
1661,37,11,34,95747,3,0.9,1,0,0,0,0,1,0,30-39,Roseville,CA
1662,38,14,64,92093,1,1.5,3,0,0,0,0,0,1,30-39,La Jolla,CA
1663,63,38,84,94607,4,0.1,2,0,0,0,0,0,0,60-69,Oakland,CA
1664,57,32,42,95070,3,0.5,2,0,0,1,0,1,0,50-59,Saratoga,CA
1665,61,35,63,91605,1,1.6,1,0,0,0,0,1,0,60-69,North Hollywood,CA
1666,37,12,100,92735,3,1.2,3,341,0,0,0,1,1,30-39,Santa Ana,CA
1667,51,25,190,95138,2,4.2,2,0,1,0,0,1,0,50-59,San Jose,CA
1668,44,20,22,90024,1,1.0,1,91,0,0,0,0,0,40-49,Los Angeles,CA
1669,63,37,20,90066,1,0.8,2,0,0,1,0,0,1,60-69,Los Angeles,CA
1670,43,18,21,95037,2,1.4,2,0,0,0,0,1,1,40-49,Morgan Hill,CA
1671,38,14,25,95135,4,0.4,2,101,0,0,0,1,0,30-39,San Jose,CA
1672,34,9,20,92648,4,1.1,3,0,0,0,0,1,0,30-39,Huntington Beach,CA
1673,48,23,173,94546,3,0.2,1,0,1,0,1,1,1,40-49,Castro Valley,CA
1674,29,5,81,94115,2,2.5,1,0,0,0,0,0,1,20-29,San Francisco,CA
1675,37,11,139,95814,2,0.8,2,421,1,0,0,1,0,30-39,Sacramento,CA
1676,60,35,119,90266,2,3.9,1,0,0,1,0,1,0,60-69,Manhattan Beach,CA
1677,46,20,74,92821,4,2.6,3,104,0,0,0,1,0,40-49,Brea,CA
1678,34,10,42,92173,1,1.5,2,131,0,0,0,0,0,30-39,San Ysidro,CA
1679,56,30,73,94035,2,1.1,1,0,0,0,0,0,0,50-59,Mountain View,CA
1680,57,31,114,94590,4,5.2,1,0,1,1,1,1,0,50-59,Vallejo,CA
1681,62,36,44,92093,2,1.0,3,0,0,0,0,0,0,60-69,La Jolla,CA
1682,32,8,141,90005,2,4.33,1,0,0,0,0,0,0,30-39,Los Angeles,CA
1683,51,26,14,92182,2,0.0,1,103,0,0,0,1,0,50-59,San Diego,CA
1684,55,29,33,92660,2,0.4,3,0,0,0,0,0,0,50-59,Newport Beach,CA
1685,60,34,83,94028,2,2.0,1,249,0,0,0,0,0,60-69,Portola Valley,CA
1686,40,16,89,90011,4,0.8,1,155,0,0,0,1,0,40-49,Los Angeles,CA
1687,62,38,39,96003,4,2.2,1,0,0,1,0,1,0,60-69,Redding,CA
1688,63,39,83,90025,3,2.0,3,0,0,0,0,1,1,60-69,Los Angeles,CA
1689,60,34,108,92152,2,2.0,1,359,0,0,0,1,0,60-69,San Diego,CA
1690,59,34,21,92028,3,1.3,2,0,0,0,0,1,1,50-59,Fallbrook,CA
1691,26,1,102,95521,1,1.9,1,0,0,0,0,0,0,20-29,Arcata,CA
1692,56,32,48,94117,1,1.6,3,0,0,0,0,0,1,50-59,San Francisco,CA
1693,58,32,32,93014,3,1.4,1,0,0,0,0,1,0,50-59,Carpinteria,CA
1694,57,31,43,95616,1,0.2,1,0,0,0,0,0,0,50-59,Davis,CA
1695,48,23,35,94025,4,0.4,2,118,0,0,0,0,0,40-49,Menlo Park,CA
1696,30,6,184,91911,1,6.0,1,0,0,0,0,1,0,30-39,Chula Vista,CA
1697,45,21,140,91024,2,7.6,1,132,0,0,0,0,0,40-49,Sierra Madre,CA
1698,64,38,32,90065,3,0.7,2,0,0,0,0,1,1,60-69,Los Angeles,CA
1699,44,20,149,92121,1,1.7,1,0,0,0,0,1,0,40-49,San Diego,CA
1700,51,25,15,94720,4,0.6,3,0,0,0,0,0,1,50-59,Berkeley,CA
1701,43,16,71,90089,3,2.33,2,0,0,0,0,0,0,40-49,Los Angeles,CA
1702,29,3,108,94304,4,1.8,2,0,0,0,0,0,0,20-29,Palo Alto,CA
1703,56,30,122,93555,2,0.5,1,0,0,0,0,0,1,50-59,Ridgecrest,CA
1704,65,41,40,94542,3,0.1,3,0,0,0,0,1,0,60-69,Hayward,CA
1705,46,22,198,95521,2,6.67,1,0,0,0,0,0,1,40-49,Arcata,CA
1706,48,24,79,90245,4,1.4,2,0,0,1,0,0,1,40-49,El Segundo,CA
1707,56,31,84,92672,1,0.1,3,0,0,0,0,1,0,50-59,San Clemente,CA
1708,61,37,31,92374,3,0.4,2,0,0,0,0,0,1,60-69,Redlands,CA
1709,46,20,12,90250,4,0.6,3,0,0,0,0,0,1,40-49,Hawthorne,CA
1710,58,34,88,93555,2,1.6,1,0,0,0,0,1,1,50-59,Ridgecrest,CA
1711,31,5,29,95405,2,0.3,2,131,0,0,0,1,1,30-39,Santa Rosa,CA
1712,27,3,201,95819,1,6.33,1,158,0,0,0,1,0,20-29,Sacramento,CA
1713,44,20,20,92780,1,1.4,3,0,0,0,0,0,0,40-49,Tustin,CA
1714,44,20,15,90405,1,1.0,1,0,0,0,0,1,0,40-49,Santa Monica,CA
1715,51,27,155,94720,2,0.4,1,107,0,0,0,0,1,50-59,Berkeley,CA
1716,39,13,25,95370,3,0.2,2,0,0,0,0,1,0,30-39,Sonora,CA
1717,32,8,200,91330,2,6.5,1,565,0,0,0,1,0,30-39,Northridge,CA
1718,33,7,101,93727,1,2.7,2,233,0,0,0,0,0,30-39,Fresno,CA
1719,40,16,19,92028,4,0.4,2,0,0,0,0,1,1,40-49,Fallbrook,CA
1720,36,12,188,91304,2,6.5,1,0,0,0,0,1,1,30-39,Canoga Park,CA
1721,52,28,8,95060,1,0.3,1,0,0,0,0,1,0,50-59,Santa Cruz,CA
1722,54,29,59,92867,2,2.3,3,152,0,0,0,1,0,50-59,Orange,CA
1723,26,2,72,92647,4,2.6,1,0,0,1,1,1,0,20-29,Huntington Beach,CA
1724,39,15,55,95821,1,1.5,3,0,0,0,0,1,0,30-39,Sacramento,CA
1725,46,19,24,90025,3,0.67,2,0,0,0,0,1,0,40-49,Los Angeles,CA
1726,57,32,19,95348,1,1.3,1,0,0,0,0,1,0,50-59,Merced,CA
1727,59,33,71,91335,2,2.3,3,150,0,0,0,1,1,50-59,Reseda,CA
1728,52,26,54,90049,2,1.5,2,0,0,0,0,0,1,50-59,Los Angeles,CA
1729,52,26,28,95405,1,0.3,3,0,0,0,0,1,0,50-59,Santa Rosa,CA
1730,50,20,25,91320,4,0.4,3,0,0,0,0,1,0,50-59,Newbury Park,CA
1731,41,17,51,94402,2,0.6,3,0,0,0,0,0,1,40-49,San Mateo,CA
1732,43,19,125,92122,3,2.4,1,0,1,0,0,1,0,40-49,San Diego,CA
1733,25,0,88,94566,2,1.8,2,319,0,0,0,1,1,20-29,Pleasanton,CA
1734,40,16,125,95125,2,2.2,1,0,0,0,0,1,0,40-49,San Jose,CA
1735,35,10,79,94720,4,2.1,3,182,0,0,0,1,0,30-39,Berkeley,CA
1736,60,36,31,95051,3,0.4,2,0,0,0,0,1,1,60-69,Santa Clara,CA
1737,57,31,131,95133,2,2.7,1,394,0,0,0,0,1,50-59,San Jose,CA
1738,44,19,70,92399,1,0.2,2,230,0,1,0,0,0,40-49,Yucaipa,CA
1739,61,36,38,91129,3,0.9,3,82,0,0,0,1,1,60-69,Pasadena,CA
1740,33,7,83,95211,1,2.5,1,0,0,1,1,1,1,30-39,Stockton,CA
1741,45,20,59,95008,1,2.4,1,0,0,1,1,1,0,40-49,Campbell,CA
1742,45,21,121,94066,1,4.7,1,0,0,0,0,0,0,40-49,San Bruno,CA
1743,64,38,42,95929,2,0.7,3,137,0,0,0,1,0,60-69,Chico,CA
1744,50,24,32,94701,4,1.8,1,109,0,0,0,1,0,50-59,Berkeley,CA
1745,28,3,29,91105,4,0.8,1,135,0,0,0,1,0,20-29,Pasadena,CA
1746,37,12,40,90065,2,1.1,2,0,0,1,0,0,1,30-39,Los Angeles,CA
1747,62,36,25,90740,3,0.3,3,0,0,0,0,1,1,60-69,Seal Beach,CA
1748,29,5,21,90717,4,0.4,2,89,0,0,0,0,1,20-29,Lomita,CA
1749,49,23,79,95819,3,0.7,2,151,0,0,0,1,0,40-49,Sacramento,CA
1750,46,22,52,95814,2,2.1,3,221,0,0,0,0,0,40-49,Sacramento,CA
1751,60,34,61,95521,4,1.7,2,229,0,0,0,0,0,60-69,Arcata,CA
1752,55,31,25,94720,2,0.2,1,0,0,0,0,0,0,50-59,Berkeley,CA
1753,33,8,155,92717,1,7.4,3,0,1,0,0,0,0,30-39,Unknown City,Unknown State
1754,53,29,25,92008,2,0.4,1,0,0,0,0,1,0,50-59,Carlsbad,CA
1755,50,24,80,95616,4,4.9,1,0,0,0,0,1,0,50-59,Davis,CA
1756,28,3,55,92647,4,1.7,2,0,0,0,0,1,1,20-29,Huntington Beach,CA
